,0
5067,408599.4651132862
5068,222292.06381069784
5069,740878.6880311567
5070,1113896.6711424205
5071,878108.8207341485
5072,900618.7323236201
5073,681287.5971256392
5074,1266946.9295066001
5075,334921.1453441981
5076,1552588.8614824056
5077,1644849.4341338817
5078,156934.7386768132
5079,444073.4045381998
5080,2243970.1431331984
5081,605525.1230865952
5082,1464395.3308876322
5083,2571483.035667309
5084,987209.2423606477
5085,685147.0504496687
5086,1080210.6880075743
5087,1465504.4102950976
5088,1416472.3022753822
5089,1192083.3994514637
5090,3820167.8928197655
5091,442946.7627967304
5092,1003100.644891715
5093,701311.6810776246
5094,1191016.460706687
5095,2199217.168114785
5096,1833739.2194126765
5097,1122870.3252262925
5098,714704.4613064462
5099,861133.9315113352
5100,214193.26512183493
5101,1586865.1574144328
5102,797756.3833076211
5103,899917.291877028
5104,437115.5839617117
5105,309378.90205479047
5106,669374.0511150765
5107,830755.3861622441
5108,1051820.514791851
5109,872196.7332407928
5110,466417.4277780824
5111,382271.0857180691
5112,1968562.8731287466
5113,190854.639292155
5114,117875.23986742282
5115,855011.4627638353
5116,1477573.280380792
5117,796768.114753171
5118,927226.8996772913
5119,1177004.4179995416
5120,2015405.1356796636
5121,1578262.4747233805
5122,2248204.311952092
5123,659963.7081241821
5124,345426.1919205561
5125,900110.7547399894
5126,659442.2112751609
5127,1517563.980722351
5128,1825731.952544773
5129,895081.0693884535
5130,697737.120575071
5131,879028.5200559961
5132,348538.6948542066
5133,698682.1405357145
5134,933476.5219687191
5135,673724.6711466822
5136,2011597.9760581797
5137,615228.2639624833
5138,1265743.4003451897
5139,1763452.3409893636
5140,1053391.807540557
5141,761432.6367590439
5142,813767.5822220879
5143,1170729.0678048069
5144,1307085.7208603718
5145,764519.2026183537
5146,4391352.157341181
5147,460274.6907360395
5148,2643384.5480379984
5149,531421.3841474309
5150,3353752.601049218
5151,1162649.607647178
5152,337697.4273361118
5153,2416406.539532354
5154,1157323.864002006
5155,2275764.6047566505
5156,2199833.9190203086
5157,1274745.4787651834
5158,801006.5707459593
5159,438625.27923884627
5160,634719.3855095105
5161,1307885.7579113378
5162,224545.06986096821
5163,576027.225357215
5164,894623.0939578223
5165,2405926.6185874618
5166,1468968.3232389376
5167,957168.0642149897
5168,202000.4786546478
5169,1369962.128729687
5170,760106.5048145062
5171,1002613.2525495801
5172,1768554.3314259662
5173,2414690.149037358
5174,1196121.8564763484
5175,1979947.7354698402
5176,781907.4616333678
5177,1274330.8621478567
5178,728543.4920679994
5179,1209403.0818507823
5180,585232.248458847
5181,1456526.859541238
5182,290720.73009266146
5183,210148.95132951363
5184,1601297.204567569
5185,4187281.999730289
5186,318133.26040120906
5187,1530113.840686156
5188,708930.0810339004
5189,570294.7373106327
5190,405237.7620002455
5191,1190682.8890142678
5192,699758.9455968292
5193,783401.0566781654
5194,642460.9319087078
5195,1435217.7563147768
5196,375570.0391100987
5197,264920.24077015766
5198,1647344.2238595674
5199,541482.962452232
5200,760301.9117102033
5201,936037.384003897
5202,450887.1794430803
5203,657459.2047849476
5204,228951.1674903787
5205,1469743.3633859379
5206,1302922.926832449
5207,954095.1928346789
5208,394822.1368327742
5209,847521.9819460497
5210,866967.8759463932
5211,1374805.579224024
5212,1417612.2777847713
5213,241258.98378370807
5214,1187442.3759573018
5215,523160.8944520881
5216,2816556.527203305
5217,592458.2958978487
5218,399333.6393090166
5219,210685.3634287038
5220,1303740.5066055036
5221,587628.403981303
5222,2290202.5874894615
5223,486938.6208543272
5224,798544.8550360602
5225,1753996.4256162832
5226,399918.0977163533
5227,616104.033183548
5228,2126194.2916130982
5229,975260.3253773615
5230,940012.5708080534
5231,206292.76400503903
5232,731705.3681371752
5233,729559.2355608281
5234,640035.8567340309
5235,920184.7785976991
5236,1696240.2257448654
5237,1761039.5029337273
5238,450203.999595129
5239,890282.3804129212
5240,661185.9143655538
5241,2118497.875791902
5242,1797519.9744222043
5243,500892.7595075983
5244,1096396.5762016913
5245,830040.078283592
5246,1438222.9583900878
5247,211492.1133252846
5248,3411374.2256305977
5249,695448.2599009516
5250,739465.6627903644
5251,320628.26661417884
5252,1036557.2572230418
5253,3804334.5469323914
5254,1042783.6328629855
5255,660276.080336883
5256,601390.1257629823
5257,856298.7955195387
5258,1068633.6037278194
5259,754172.9149734853
5260,2560542.458005026
5261,649671.9810898115
5262,1416278.6304945892
5263,1664597.5316693673
5264,707109.9920780725
5265,2606326.392201592
5266,841755.3056525011
5267,2965140.5080843507
5268,1033377.6497684076
5269,1789482.0499797305
5270,475979.67464536463
5271,351617.6198385535
5272,125785.05462151645
5273,740064.7923567754
5274,567984.3473862367
5275,1245555.764420915
5276,447665.93507368787
5277,1586480.0423107776
5278,1071770.358486425
5279,859705.833161715
5280,630333.3935538785
5281,1175272.194544206
5282,1253209.6005427851
5283,3535758.439002131
5284,769653.5148288496
5285,1117349.4285686333
5286,1130919.9401850894
5287,2036300.0085928636
5288,1348653.3633411422
5289,751352.4926855329
5290,469703.8350471531
5291,352419.83101792505
5292,2000452.4790684257
5293,205268.56254997794
5294,835970.9813796806
5295,266353.2319501617
5296,414792.3943698052
5297,1612511.076038959
5298,437702.1963431593
5299,1545095.3148270377
5300,612562.0988981264
5301,1255508.2929010093
5302,2141779.189743903
5303,1073893.853696325
5304,425171.1279004867
5305,2646942.714587898
5306,1193586.315918876
5307,452618.68101104005
5308,1362414.415595857
5309,1850979.2000573026
5310,1208651.9126634107
5311,656426.2462326308
5312,1362875.7549140966
5313,529251.8818905809
5314,891853.2316547747
5315,989496.333117821
5316,336386.7832665272
5317,1976743.754945236
5318,676897.7019634404
5319,1397473.4957896373
5320,364494.98955737706
5321,568429.5251387423
5322,1295530.1233361394
5323,1691720.1034072235
5324,847573.1017350527
5325,363549.7319854943
5326,1231290.9551674288
5327,1370255.515798599
5328,595306.8024360621
5329,1234370.8659367885
5330,2466744.985886065
5331,3984201.171382709
5332,1249185.7607646126
5333,974809.4250319987
5334,1412810.8322090982
5335,433943.45251714997
5336,1543508.2772172831
5337,499171.4112543574
5338,997292.8498346778
5339,197523.36694262124
5340,1632155.755024824
5341,422817.98755055777
5342,1701145.248990137
5343,701311.6810776246
5344,4042874.361851613
5345,358336.90538101626
5346,2545385.5674780104
5347,782724.2917612894
5348,1081990.118644059
5349,247840.91450359908
5350,696974.5539640565
5351,568637.3947580202
5352,1274278.5316162817
5353,1240115.1048870478
5354,1087904.541517407
5355,3269055.581004669
5356,172423.74745446144
5357,1092029.465633627
5358,1463610.3307817138
5359,1731319.1914196443
5360,1632155.755024824
5361,226443.93343106625
5362,279878.10663278995
5363,678234.3409428698
5364,410104.0707510272
5365,1920891.211438453
5366,1200010.0603340135
5367,1421310.5779473654
5368,1163997.3072959634
5369,1497241.602882109
5370,1513463.451795615
5371,2276215.06440177
5372,393917.84436331916
5373,254914.86480843442
5374,404255.0076232874
5375,934626.8805563228
5376,1799120.8807066295
5377,1577272.0496612352
5378,2358183.919388017
5379,340991.42082625435
5380,302403.7950995994
5381,1387161.4379473517
5382,577784.370513271
5383,3319876.3668221617
5384,1891479.5317215635
5385,1619973.9204051835
5386,1099383.7325169574
5387,358994.3032540424
5388,1134595.3791422127
5389,1372701.4442991593
5390,523736.60479931586
5391,2275769.566979031
5392,3100725.0774245868
5393,1479504.6592740035
5394,1642218.744826751
5395,2382152.765784354
5396,1081828.5742117702
5397,671074.4958175581
5398,263812.60641681624
5399,2043708.2791839815
5400,644741.2837505284
5401,913473.1411119191
5402,371332.64776647644
5403,430261.1333615143
5404,883931.7313560536
5405,236154.89545130936
5406,918048.4089824375
5407,987564.771231612
5408,3208834.8775859457
5409,749021.1521845809
5410,2570191.4921420594
5411,104323.21104509018
5412,1945780.721306682
5413,1170992.3372709367
5414,244559.02217045453
5415,817835.353815483
5416,3931716.556018051
5417,929216.524643499
5418,870027.9198573679
5419,1544037.5932113582
5420,1247712.1610879377
5421,1150722.6307870583
5422,711083.3005193442
5423,910016.170131389
5424,90589.89123742086
5425,751723.1227253504
5426,660947.1999176001
5427,942868.1010934006
5428,1326539.8348944664
5429,243349.69247325303
5430,1261364.8444960532
5431,827956.0514645146
5432,659218.4465018732
5433,798601.0219707674
5434,2766369.068067378
5435,954793.9122996861
5436,1910969.616412792
5437,1479115.2070594202
5438,894506.4977595446
5439,112255.17738665843
5440,405769.98548714776
5441,141962.49588610712
5442,852645.588606191
5443,699629.3207981574
5444,307906.60725092667
5445,262277.54908172117
5446,216610.07853950045
5447,773286.702825897
5448,869027.5815549344
5449,789496.3136876632
5450,1052948.2772589363
5451,654996.2625635735
5452,379071.37186208024
5453,398380.8783707783
5454,1584848.2750849312
5455,725243.7686198557
5456,319727.3636802644
5457,268185.05766561715
5458,1478244.0480624302
5459,362567.23784300155
5460,1188845.1359532364
5461,378067.359965989
5462,1272251.3672904961
5463,952098.5660575767
5464,131658.36681048878
5465,737921.9580894039
5466,1828539.093750283
5467,4183639.4179554866
5468,250925.65230384967
5469,2025953.7850050367
5470,381318.8373670419
5471,72740.8333625957
5472,1061785.23424849
5473,661119.4234239626
5474,558262.3349058054
5475,409559.69319961953
5476,1482846.9987614977
5477,879662.0548155122
5478,1659299.5066647131
5479,913712.7182049389
5480,2380671.82504656
5481,472147.7957179164
5482,494012.6325057134
5483,694990.6595210297
5484,705232.7695723451
5485,407589.79056324874
5486,252562.53815847522
5487,624674.7382317603
5488,856037.2818833373
5489,697471.1740592988
5490,1380741.854468022
5491,2945958.4329507034
5492,659488.0970351881
5493,1761075.0959462712
5494,451755.53881733835
5495,1104536.6805490628
5496,873267.6637173264
5497,364051.01465020055
5498,500616.314874715
5499,465182.5659633098
5500,1246289.4922175135
5501,747376.5137100851
5502,1325884.9231790514
5503,166582.37598197037
5504,268758.89757084736
5505,364957.27096129756
5506,646383.154880646
5507,639271.0811633803
5508,857234.6249238879
5509,421254.6445228356
5510,315662.181663017
5511,1681253.6993863028
5512,2496590.9195170435
5513,997737.5978801885
5514,1060653.3274871972
5515,915628.2026517191
5516,577310.4799085486
5517,662327.0216629313
5518,752545.2146283386
5519,325172.8246313335
5520,1095851.4557696006
5521,1202979.3970583924
5522,1673466.013927881
5523,283420.52031869884
5524,1180128.6921184843
5525,1621281.3472158196
5526,1108684.193600686
5527,471020.8429583344
5528,911736.2280147386
5529,668045.3873932449
5530,899060.0974351028
5531,685899.3576701372
5532,391957.18400739465
5533,1648744.7510941
5534,998771.5824955301
5535,1373503.2216643104
5536,1086107.726886942
5537,648431.7133311734
5538,1269498.8850167142
5539,1542662.8352912595
5540,3354956.5064722295
5541,1427923.5816581205
5542,868870.1732811831
5543,583842.9726706236
5544,704932.1382904093
5545,757524.8035458373
5546,2293705.2543229954
5547,924412.5069055116
5548,794605.4192211217
5549,1269118.5183192051
5550,3346194.856623171
5551,1577134.3956951345
5552,666574.2670307322
5553,426247.73139441037
5554,963658.3120030712
5555,910476.3277969377
5556,492648.9737865674
5557,637632.2023905066
5558,276434.52416518016
5559,650656.5069084389
5560,165220.92727952285
5561,630974.2513305816
5562,964052.9568551087
5563,2563359.4256227193
5564,1191928.1744368197
5565,754916.2031615191
5566,704267.6920185642
5567,1400218.4042512253
5568,1615772.5463224542
5569,743847.3673335058
5570,871871.4918807732
5571,465045.69574288523
5572,1417490.105630404
5573,1669400.3455569586
5574,149604.4179505926
5575,380777.9465601043
5576,1839980.6140744179
5577,253125.96963843962
5578,1398107.8583390072
5579,281507.4355478301
5580,333812.05445129256
5581,424751.33357974596
5582,174780.15426115954
5583,2186515.416519089
5584,1808215.3588125324
5585,2225624.932787396
5586,254145.99508320814
5587,858866.2116533197
5588,1046802.2562185692
5589,1001818.9260001497
5590,1028204.1112523297
5591,1736598.0518908359
5592,819720.2834883056
5593,954121.0335454759
5594,409704.3062143665
5595,443642.63669028954
5596,1385478.9790007083
5597,2018359.310037101
5598,1211410.9888375197
5599,1025899.7586769189
5600,1022612.348955959
5601,806759.2136524781
5602,702218.0999101974
5603,1683729.8567752268
5604,514008.7890101689
5605,2201036.327943545
5606,133003.17213007985
5607,789978.5819193852
5608,2356047.0119998977
5609,2077857.1809853234
5610,760943.9759968645
5611,322796.5702539917
5612,363595.9512934455
5613,1011594.3053728726
5614,756215.2384845957
